Source IP,Destination IP,Protocol,Query,Reply
113.193.12.14,192.168.0.4,DNS,0x5aaa,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x2f58,52.222.136.5,52.222.136.49,52.222.136.238,52.222.136.23,52.222.136.254,52.222.136.233,52.222.136.59,52.222.136.30
113.193.12.14,192.168.0.4,DNS,0xb8d1,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x0c8e,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0x900c,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x0a43,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x78b7,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xe156,172.217.26.197
113.193.12.14,192.168.0.4,DNS,0x38f0,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x60da,52.222.136.49,52.222.136.5,52.222.136.59,52.222.136.238,52.222.136.254,52.222.136.23,52.222.136.30,52.222.136.233
113.193.12.14,192.168.0.4,DNS,0xda91,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0x22a6,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xe8db,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x1a84,52.222.136.49,52.222.136.233,52.222.136.30,52.222.136.59,52.222.136.254,52.222.136.23,52.222.136.5,52.222.136.238
113.193.12.14,192.168.0.4,DNS,0x1d27,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0xaaeb,172.217.26.195
113.193.12.14,192.168.0.4,DNS,0x0879,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xe6d0,172.217.26.195
113.193.12.14,192.168.0.4,DNS,0xa852,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x768e,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x7e8a,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x8289,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0x45cd,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xe1bd,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x62eb,52.222.136.254,52.222.136.5,52.222.136.59,52.222.136.233,52.222.136.238,52.222.136.30,52.222.136.49,52.222.136.23
113.193.12.14,192.168.0.4,DNS,0x0529,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0x7e5d,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0xa4a6,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x7f3e,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x3635,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0xfe78,184.25.109.41,184.25.109.33
113.193.12.14,192.168.0.4,DNS,0x9e3d,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xd8dd,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xeb75,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0x8803,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0xa449,52.222.136.233,52.222.136.23,52.222.136.30,52.222.136.254,52.222.136.5,52.222.136.59,52.222.136.49,52.222.136.238
113.193.12.14,192.168.0.4,DNS,0x80b5,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x1b21,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x1b7e,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x73b6,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0xccda,13.107.5.88
113.193.12.14,192.168.0.4,DNS,0xc69b,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x9f28,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xa5d0,52.222.136.233,52.222.136.23,52.222.136.5,52.222.136.238,52.222.136.59,52.222.136.254,52.222.136.49,52.222.136.30
113.193.12.14,192.168.0.4,DNS,0xd685,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x7c13,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xf1fd,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xf927,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0xfed1,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xbd7d,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xb43a,172.217.26.195
113.193.12.14,192.168.0.4,DNS,0x33fc,172.217.26.193
113.193.12.14,192.168.0.4,DNS,0x725e,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x004e,184.25.109.41,184.25.109.33
113.193.12.14,192.168.0.4,DNS,0x6aef,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xe8df,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0xab67,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xc286,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x18d6,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x6bee,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0xe971,52.222.136.49,52.222.136.23,52.222.136.59,52.222.136.238,52.222.136.30,52.222.136.5,52.222.136.254,52.222.136.233
113.193.12.14,192.168.0.4,DNS,0x3e97,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x7750,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0x341f,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x389c,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0x0b3c,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xe490,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xd8f9,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x62fd,52.222.136.5,52.222.136.233,52.222.136.59,52.222.136.238,52.222.136.23,52.222.136.254,52.222.136.49,52.222.136.30
113.193.12.14,192.168.0.4,DNS,0xc9f6,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0x0988,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0x4b05,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x9b34,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xc9c0,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x0945,52.222.136.5,52.222.136.59,52.222.136.233,52.222.136.49,52.222.136.238,52.222.136.254,52.222.136.23,52.222.136.30
113.193.12.14,192.168.0.4,DNS,0x9c43,172.217.26.197
113.193.12.14,192.168.0.4,DNS,0x1cb4,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0x7610,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x6987,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xd316,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0xcb18,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x7622,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0xb8ce,52.222.136.23,52.222.136.30,52.222.136.49,52.222.136.233,52.222.136.59,52.222.136.254,52.222.136.5,52.222.136.238
113.193.12.14,192.168.0.4,DNS,0xb56c,184.25.109.16,184.25.109.32
113.193.12.14,192.168.0.4,DNS,0x05e6,184.25.109.9,184.25.109.16
113.193.12.14,192.168.0.4,DNS,0xe3a2,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x1bcd,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x43da,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0xdf74,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xa0f1,52.222.136.233,52.222.136.59,52.222.136.49,52.222.136.5,52.222.136.30,52.222.136.254,52.222.136.23,52.222.136.238
113.193.12.14,192.168.0.4,DNS,0x3bbb,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x6ed7,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0xdc74,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xa89c,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x6362,172.217.26.195
113.193.12.14,192.168.0.4,DNS,0xf538,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x61eb,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0x191e,52.222.136.23,52.222.136.233,52.222.136.254,52.222.136.59,52.222.136.5,52.222.136.30,52.222.136.49,52.222.136.238
113.193.12.14,192.168.0.4,DNS,0x3281,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x59c7,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x1b68,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xb36e,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0xbf6c,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0x6411,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x5221,52.222.136.30,52.222.136.5,52.222.136.59,52.222.136.49,52.222.136.233,52.222.136.254,52.222.136.23,52.222.136.238
113.193.12.14,192.168.0.4,DNS,0xa78f,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0x582f,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xd82d,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x3d20,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x2048,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0xb66e,52.222.136.233,52.222.136.23,52.222.136.59,52.222.136.49,52.222.136.5,52.222.136.254,52.222.136.238,52.222.136.30
113.193.12.14,192.168.0.4,DNS,0x0ee9,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xc9a2,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x0a19,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0x4aa2,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x0372,52.222.136.49,52.222.136.59,52.222.136.233,52.222.136.30,52.222.136.23,52.222.136.5,52.222.136.254,52.222.136.238
113.193.12.14,192.168.0.4,DNS,0x03bc,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0xb5e0,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0x06dc,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x3d27,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xa5a8,172.217.26.195
113.193.12.14,192.168.0.4,DNS,0xe2ba,52.222.136.23,52.222.136.59,52.222.136.233,52.222.136.49,52.222.136.30,52.222.136.238,52.222.136.254,52.222.136.5
113.193.12.14,192.168.0.4,DNS,0x9a22,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0xe8fc,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xecc2,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x9c0b,199.96.57.6
192.168.0.4,113.193.12.14,DNS,R 4.0.,4.0.168.192
113.193.12.14,192.168.0.4,DNS,0x3447,4.0.168.192
113.193.12.14,192.168.0.4,DNS,0xf28e,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x7489,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0x7399,104.122.108.51
113.193.12.14,192.168.0.4,DNS,0x6068,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x1ce7,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x83d9,52.222.136.238,52.222.136.23,52.222.136.5,52.222.136.59,52.222.136.233,52.222.136.30,52.222.136.49,52.222.136.254
113.193.12.14,192.168.0.4,DNS,0xcd9d,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0x6020,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xa564,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xb763,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0x115d,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xb300,152.163.66.139
113.193.1.14,192.168.0.4,DNS,0x59a3,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0xaf78,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x5428,52.222.136.23,52.222.136.59,52.222.136.49,52.222.136.30,52.222.136.254,52.222.136.238,52.222.136.5,52.222.136.233
113.193.12.14,192.168.0.4,DNS,0x52f7,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0xd0f3,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xf00c,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xb2fe,172.217.26.202,216.58.220.42,216.58.196.106,216.58.197.42,216.58.197.74,172.217.26.170
113.193.12.14,192.168.0.4,DNS,0x783d,172.217.26.197
113.193.12.14,192.168.0.4,DNS,0xaa7c,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x8c33,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x4ed6,54.182.2.120,54.182.2.94,54.182.2.24,54.182.2.74,54.182.2.220,54.182.2.200,54.182.2.89,54.182.2.75
113.193.12.14,192.168.0.4,DNS,0xf4b0,17.134.62.31,17.134.126.30,17.134.126.31,17.134.62.30
113.193.12.14,192.168.0.4,DNS,0xf4a2,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0x6cd8,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xc716,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x339e,17.154.66.67,17.154.66.68,17.154.66.69
113.193.12.14,192.168.0.4,DNS,0xf99b,52.222.136.30,52.222.136.238,52.222.136.254,52.222.136.59,52.222.136.5,52.222.136.23,52.222.136.49,52.222.136.233
113.193.12.14,192.168.0.4,DNS,0x60c6,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0xcfda,172.217.26.195
113.193.12.14,192.168.0.4,DNS,0xbdfe,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xad9d,117.18.237.66
113.193.12.14,192.168.0.4,DNS,0x7db8,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xd02d,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xf8b4,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xd372,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x7385,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xaf85,157.240.7.21
113.193.12.14,192.168.0.4,DNS,0x0c09,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x576a,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xd372,172.217.26.206
113.193.1.14,192.168.0.4,DNS,0xfd96,216.58.197.46
113.193.12.14,192.168.0.4,DNS,0x778f,52.222.136.59,52.222.136.238,52.222.136.5,52.222.136.23,52.222.136.30,52.222.136.254,52.222.136.233,52.222.136.49
113.193.12.14,192.168.0.4,DNS,0xa925,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x4625,216.58.199.142
113.193.12.14,192.168.0.4,DNS,0xdc0a,216.58.197.34
113.193.12.14,192.168.0.4,DNS,0x7763,182.79.221.222
113.193.12.14,192.168.0.4,DNS,0x12b1,182.79.251.86
113.193.12.14,192.168.0.4,DNS,0x3341,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x2339,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x3c3b,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0x3386,172.217.26.198
113.193.12.14,192.168.0.4,DNS,0xf03b,172.217.26.196
113.193.12.14,192.168.0.4,DNS,0x8d29,172.217.26.193
113.193.12.14,192.168.0.4,DNS,0xe0e8,172.217.26.195
113.193.12.14,192.168.0.4,DNS,0x3c1c,80.252.91.53
113.193.12.14,192.168.0.4,DNS,0xf6c8,172.217.26.198
113.193.12.14,192.168.0.4,DNS,0xa118,172.217.26.193
113.193.12.14,192.168.0.4,DNS,0xf977,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0xae01,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0x3d28,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x2572,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xe9c3,173.194.14.238
113.193.12.14,192.168.0.4,DNS,0x00e7,173.194.14.234
113.193.12.14,192.168.0.4,DNS,0x80c7,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xb021,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x7dcb,117.18.237.66
113.193.12.14,192.168.0.4,DNS,0x494c,74.125.158.20
113.193.12.14,192.168.0.4,DNS,0x30e4,209.85.231.43
113.193.12.14,192.168.0.4,DNS,0x5034,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x6ef8,172.217.26.193
113.193.12.14,192.168.0.4,DNS,0x63c5,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x9e76,173.194.14.142
113.193.12.14,192.168.0.4,DNS,0x8c38,216.58.196.106,216.58.197.42,216.58.197.74,172.217.26.170,172.217.26.202
113.193.12.14,192.168.0.4,DNS,0xd7e1,173.194.154.49
113.193.12.14,192.168.0.4,DNS,0x00dc,182.161.72.72
113.193.12.14,192.168.0.4,DNS,0xf5e4,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x904d,52.222.136.23,52.222.136.233,52.222.136.30,52.222.136.5,52.222.136.49,52.222.136.254,52.222.136.59,52.222.136.238
113.193.12.14,192.168.0.4,DNS,0x7453,173.194.7.182
113.193.12.14,192.168.0.4,DNS,0x9ce8,172.217.26.193
113.193.12.14,192.168.0.4,DNS,0xfab6,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x285a,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0x7cc4,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x4c84,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x7538,80.252.91.52
113.193.12.14,192.168.0.4,DNS,0x3776,74.125.158.7
113.193.12.14,192.168.0.4,DNS,0x8a2f,152.163.66.139
113.193.1.14,192.168.0.4,DNS,0x67e4,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0xc793,173.194.7.73
113.193.12.14,192.168.0.4,DNS,0x3958,74.125.158.41
113.193.12.14,192.168.0.4,DNS,0x992c,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x3f22,184.25.109.41,184.25.109.33
113.193.12.14,192.168.0.4,DNS,0x821a,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0x73b4,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x4300,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x4514,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x4a00,172.217.26.206
113.193.1.14,192.168.0.4,DNS,0xe250,216.58.199.174
113.193.12.14,192.168.0.4,DNS,0x2da9,49.44.88.17
113.193.12.14,192.168.0.4,DNS,0xc27f,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x9237,52.222.136.30,52.222.136.59,52.222.136.23,52.222.136.254,52.222.136.238,52.222.136.233,52.222.136.5,52.222.136.49
113.193.12.14,192.168.0.4,DNS,0x5f8b,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0x4ff9,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xde9b,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xd1e4,172.217.26.206
192.168.0.4,113.193.12.14,DNS,R b._d,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R db._,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R lb._,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0xfefa,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x6f7b,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x0d48,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x0187,49.44.63.81
113.193.12.14,192.168.0.4,DNS,0x57dc,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xc6a8,172.217.26.195
113.193.12.14,192.168.0.4,DNS,0x3d00,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x25ac,52.222.136.30,52.222.136.49,52.222.136.59,52.222.136.5,52.222.136.23,52.222.136.238,52.222.136.233,52.222.136.254
113.193.12.14,192.168.0.4,DNS,0xb452,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xea27,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0xe737,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xbcfe,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xefe0,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0x3bbf,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0xb2d6,52.222.136.30,52.222.136.49,52.222.136.59,52.222.136.5,52.222.136.233,52.222.136.254,52.222.136.23,52.222.136.238
113.193.12.14,192.168.0.4,DNS,0xaf31,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xe19f,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0xbc47,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xc200,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x9612,17.154.66.68,17.154.66.69,17.154.66.67
113.193.12.14,192.168.0.4,DNS,0x1bea,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x6d73,52.222.136.23,52.222.136.5,52.222.136.30,52.222.136.254,52.222.136.49,52.222.136.59,52.222.136.233,52.222.136.238
113.193.12.14,192.168.0.4,DNS,0x7a1a,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0x0cec,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x991f,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x8a89,152.163.66.139
113.193.1.14,192.168.0.4,DNS,0xf3a9,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0xf817,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x2059,23.211.135.51,23.211.135.102
113.193.12.14,192.168.0.4,DNS,0xea65,172.217.26.197
113.193.12.14,192.168.0.4,DNS,0xc7f8,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0x4c09,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x99b7,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x2785,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x4630,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x2838,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0xe1b9,52.222.136.233,52.222.136.5,52.222.136.238,52.222.136.254,52.222.136.59,52.222.136.30,52.222.136.49,52.222.136.23
113.193.12.14,192.168.0.4,DNS,0x6186,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x514f,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xe8e5,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0x363d,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xd6d3,172.217.26.195
113.193.12.14,192.168.0.4,DNS,0x4dc6,172.217.26.195
113.193.12.14,192.168.0.4,DNS,0xec0d,52.222.136.5,52.222.136.49,52.222.136.238,52.222.136.254,52.222.136.233,52.222.136.59,52.222.136.23,52.222.136.30
113.193.12.14,192.168.0.4,DNS,0x96c7,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x480f,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x04c7,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0xef05,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x038b,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x0893,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0x81de,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x9447,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x3ee1,52.222.136.5,52.222.136.254,52.222.136.233,52.222.136.59,52.222.136.238,52.222.136.23,52.222.136.30,52.222.136.49
113.193.12.14,192.168.0.4,DNS,0x576f,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x7eb8,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0xf4d9,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x4264,52.222.136.254,52.222.136.59,52.222.136.5,52.222.136.49,52.222.136.30,52.222.136.233,52.222.136.238,52.222.136.23
113.193.12.14,192.168.0.4,DNS,0x97b4,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x0cda,152.163.66.139
113.193.1.14,192.168.0.4,DNS,0x12c9,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0x0cb3,216.58.199.142
113.193.12.14,192.168.0.4,DNS,0xf272,216.58.199.142
113.193.12.14,192.168.0.4,DNS,0x67ad,80.252.91.52
113.193.12.14,192.168.0.4,DNS,0x7ff0,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0xb05e,172.217.26.198
113.193.12.14,192.168.0.4,DNS,0x704e,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0xed2d,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0xf732,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0x146f,172.217.26.193
113.193.12.14,192.168.0.4,DNS,0x4286,172.217.26.193
113.193.12.14,192.168.0.4,DNS,0x4da6,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x235c,172.217.26.198
113.193.12.14,192.168.0.4,DNS,0xd5f9,216.58.197.34
113.193.12.14,192.168.0.4,DNS,0x65a7,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xe7f5,192.229.237.25
113.193.12.14,192.168.0.4,DNS,0xd07f,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xf30d,172.217.26.196
113.193.12.14,192.168.0.4,DNS,0xb96e,172.217.26.195
113.193.12.14,192.168.0.4,DNS,0x5dd5,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xb582,157.240.191.81
113.193.12.14,192.168.0.4,DNS,0x7f15,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0xb6fc,52.222.136.23,52.222.136.5,52.222.136.254,52.222.136.233,52.222.136.49,52.222.136.238,52.222.136.59,52.222.136.30
113.193.12.14,192.168.0.4,DNS,0x4bc4,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0x083f,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x9f89,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x6c24,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xe344,216.58.220.46
113.193.12.14,192.168.0.4,DNS,0x3b18,52.222.136.5,52.222.136.254,52.222.136.23,52.222.136.238,52.222.136.49,52.222.136.30,52.222.136.233,52.222.136.59
113.193.12.14,192.168.0.4,DNS,0x700d,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0xa169,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xda10,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x6207,172.217.26.195
113.193.12.14,192.168.0.4,DNS,0x4c99,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0xaf2a,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x80c0,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x43b4,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xcdb2,152.163.66.139
113.193.12.14,192.168.0.4,DNS,0x4d01,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x2fbb,52.222.136.49,52.222.136.30,52.222.136.59,52.222.136.233,52.222.136.23,52.222.136.238,52.222.136.254,52.222.136.5
113.193.12.14,192.168.0.4,DNS,0xb0b9,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0x7067,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xcdd1,199.96.57.6
113.193.12.14,192.168.0.4,DNS,0x3c6e,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xa1b3,216.58.197.66
113.193.12.14,192.168.0.4,DNS,0x077e,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x62c6,104.86.189.10,104.86.189.17
113.193.12.14,192.168.0.4,DNS,0xde9e,172.217.26.206
113.193.12.14,192.168.0.4,DNS,0xeb88,216.58.199.129
192.168.0.4,113.193.12.14,DNS,R 4.0.,4.0.168.192
113.193.12.14,192.168.0.4,DNS,0xcf50,4.0.168.192
113.193.12.14,192.168.0.4,DNS,0x3ede,17.172.224.47,17.142.160.59,17.178.96.59
113.193.12.14,192.168.0.4,DNS,0x403e,104.86.189.26,104.86.189.19
113.193.12.14,192.168.0.4,DNS,0x6d14,17.139.253.9
113.193.12.14,192.168.0.4,DNS,0xe335,104.122.122.239
